Category,URL,Scraped_At,Runtime_Sec,Name,Phone_1,Phone_2,Phone_3,WhatsApp,Email,Location,Area,Governorate,Country,About,Website,Rating,Views,Fax
restaurants,https://qatar.arablocal.com/business/view/antakya-restaurant-al-wakrah,2026-04-15 01:15:16,138892,Antakya Restaurant Al Wakrah,+974 44647799,,,,,Al Wakrah,,,Qatar,Antakya Restaurant Al Wakrah,,,3023,
restaurants,https://qatar.arablocal.com/business/view/al-naseem-kitchen,2026-04-15 01:15:18,138892,Al Naseem Kitchen,+974 50811177,,,,,"Unnamed Road Umm ?al?l, Umm ?al?l 'Al?",Unnamed Road Umm ?al?l,,Qatar,Al Naseem Kitchen,,,2665,
restaurants,https://qatar.arablocal.com/business/view/al-danah-trading-and-contracting-co,2026-04-15 01:15:19,138892,Al Danah Trading And Contracting Co,+974 44329777,+974 55518200,,,,"Souq Najd, Salwa Rd P.O.Box 2044",Souq Najd,,Qatar,Al Danah Trading And Contracting Co,,,2943,
restaurants,https://qatar.arablocal.com/business/view/al-shaibani-restaurant-and-makhbazah,2026-04-15 01:15:23,138892,Al Shaibani Restaurant And Makhbazah,+974 44761980,,,,,Unnamed Road,,,Qatar,Al Shaibani Restaurant And Makhbazah,,,2432,
restaurants,https://qatar.arablocal.com/business/view/barzan-popular-kitchens,2026-04-15 01:15:24,138892,Barzan Popular Kitchens,,,,,,Umm Salal Muhammed,,,Qatar,Barzan Popular Kitchens,,,2372,
restaurants,https://qatar.arablocal.com/business/view/al-ahrar-hotel-and-catering-supplies-wll,2026-04-15 01:15:25,138892,Al Ahrar Hotel and Catering Supplies Wll,+974 44329191,,,,,"Al Saad Sports Club Compound , Doha Qatar.? Next to Al Bateel Travels? Doha, Qatar P.O.Box 30917 WAKRAH",Al Saad Sports Club Compound,Doha Qatar.? Next to Al Bateel Travels? Doha,Qatar,Al Ahrar Hotel and Catering Supplies Wll,http://www.alahraronline.com,,2422,
restaurants,https://qatar.arablocal.com/business/view/bursa-istanbul-central-restaurant,2026-04-15 01:15:25,138892,arablocal.com | 520: Web server is returning an unknown error,,,,,,,,,Qatar,,,,,
restaurants,https://qatar.arablocal.com/business/view/al-wakeel-restaurant,2026-04-15 01:15:26,138892,arablocal.com | 520: Web server is returning an unknown error,,,,,,,,,Qatar,,,,,
restaurants,https://qatar.arablocal.com/business/view/almana-restaurants-and-food-co-wll-mcdonalds-qatar-al-jamajim-st-doha,2026-04-15 01:15:27,138892,arablocal.com | 520: Web server is returning an unknown error,,,,,,,,,Qatar,,,,,
logistics,https://qatar.arablocal.com/business/view/al-abdulla-trading-and-contracting-co,2026-04-15 01:15:29,138892,Al Abdulla Trading and Contracting Co,+974 44418494,+974 55093010,,,,"Building No :4, Shop No :3,B- Ring Road, Doha P.O.Box 30862",Building No :4,B- Ring Road,Qatar,Al Abdulla Trading and Contracting Co,,,3186,
restaurants,https://qatar.arablocal.com/business/view/almana-restaurants-and-food-co-wll-mcdonalds-qatar-bani-hajr-area-doha,2026-04-15 01:15:30,138892,Almana Restaurants and Food Co Wll Mcdonalds Qatar Bani hajr area Doha,,,,,,"Bani Hajr area, Bldg #16, Zone 51 St. 1143,Almeera Rawdat Eg Daim P.O.Box 9440",Bani Hajr area,Zone 51 St. 1143,Qatar,Almana Restaurants and Food Co Wll Mcdonalds Qatar Bani hajr area Doha,http://www.mcdonaldsarabia.com,,2076,
logistics,https://qatar.arablocal.com/business/view/ags-relocations,2026-04-15 01:15:31,138892,arablocal.com | 520: Web server is returning an unknown error,,,,,,,,,Qatar,,,,,
restaurants,https://qatar.arablocal.com/business/view/basha-istanbul-restaurant,2026-04-15 01:15:31,138892,arablocal.com | 520: Web server is returning an unknown error,,,,,,,,,Qatar,,,,,
restaurants,https://qatar.arablocal.com/business/view/century-restaurant-asian-town,2026-04-15 01:15:32,138892,arablocal.com | 520: Web server is returning an unknown error,,,,,,,,,Qatar,,,,,
contractors,https://qatar.arablocal.com/business/view/power-systems-and-information-technology-pstech,2026-04-15 01:15:34,138892,Power Systems and Information Technology PSTech,+974 40052828,,,,,"Doha, Qatar",Doha,,Qatar,Power Systems and Information Technology PSTech,http://www.emfigroup.com,0,1762,
contractors,https://qatar.arablocal.com/business/view/nador-maintenance,2026-04-15 01:15:34,138892,arablocal.com | 520: Web server is returning an unknown error,,,,,,,,,Qatar,,,,,
restaurants,https://qatar.arablocal.com/business/view/afghan-brothers-restaurant-al-nasar-furousiya-ar-rayyan,2026-04-15 01:15:35,138892,arablocal.com | 520: Web server is returning an unknown error,,,,,,,,,Qatar,,,,,
contractors,https://qatar.arablocal.com/business/view/afridi-trading-and-contg-wll,2026-04-15 01:15:35,138892,arablocal.com | 520: Web server is returning an unknown error,,,,,,,,,Qatar,,,,,
food-b2b,https://qatar.arablocal.com/business/view/lulu-hypermarket-al-gharrafa,2026-04-15 01:15:38,138892,Lulu Hypermarket Al Gharrafa,+974 44074000,,,,,"51 Al Shamal Road Al Gharrafa, Doha, Qatar",51 Al Shamal Road Al Gharrafa,Doha,Qatar,"LuLu Hypermarket, the retail division of the multidimensional and multinational LuLu Group International has always been known as a trend setter of the retail industry in the region. Today, LuLu symbolizes quality retailing with 192 stores and is immensely popular with the discerning shoppers across the Gulf region.With its pleasant and novel variation from the usual supermarkets, LuLu offers an ultra-modern shopping ambience by integrating all conceivable needs of the consumers under one roo...",http://www.luluhypermarket.com/en-qa?fbclid=IwAR1HPxQMnz45kii5WJU-G6k4I7wXS49eL53TC0nChdHsNJ9J9Y2kJ4M1r_Y,0,6701,
restaurants,https://qatar.arablocal.com/business/view/bye-bye-restaurant-ain-khalid,2026-04-15 01:15:39,138892,arablocal.com | 520: Web server is returning an unknown error,,,,,,,,,Qatar,,,,,
logistics,https://qatar.arablocal.com/business/view/alta-vista-real-estate-and-trading,2026-04-15 01:15:39,138892,Alta Vista Real Estate And Trading,+974 30322712,,,,,"Street 38, Doha",Street 38,,Qatar,Alta Vista Real Estate And Trading,,,2974,
restaurants,https://qatar.arablocal.com/business/view/afghan-palace-restaurant,2026-04-15 01:15:39,138892,Afghan Palace Restaurant,+974 44317979,+974 50317979,,,,"Indl Area, Wakalat St. St 3, ( Near Qnb / Kfc ) P.O.Box 63772",Indl Area,Wakalat St. St 3,Qatar,Afghan Palace Restaurant,,,2214,
contractors,https://qatar.arablocal.com/business/view/eid-bin-mohd-al-thani-and-sons-co,2026-04-15 01:15:40,138892,arablocal.com | 520: Web server is returning an unknown error,,,,,,,,,Qatar,,,,,
logistics,https://qatar.arablocal.com/business/view/trans-orient-air-cargo,2026-04-15 01:15:41,138892,arablocal.com | 520: Web server is returning an unknown error,,,,,,,,,Qatar,,,,,
food-b2b,https://qatar.arablocal.com/business/view/lulu-express-doha,2026-04-15 01:15:42,138892,LULU EXPRESS B RING ROAD,+974 77774426,+974 44252888,,,,"B-RING ROAD, BIN DIRHAM PLAZA, DOHA, QATAR",B-RING ROAD,DOHA,Qatar,LULU EXPRESS B RING ROAD,http://www.luluhypermarket.com/en-qa?fbclid=IwAR1HPxQMnz45kii5WJU-G6k4I7wXS49eL53TC0nChdHsNJ9J9Y2kJ4M1r_Y,,6501,
food-b2b,https://qatar.arablocal.com/business/view/saudia-hypermarket-al-shafi-new-rayyan,2026-04-15 01:15:42,138892,arablocal.com | 520: Web server is returning an unknown error,,,,,,,,,Qatar,,,,,
restaurants,https://qatar.arablocal.com/business/view/al-majles-resort-sealine-beach,2026-04-15 01:15:43,138892,Al Majles Resort Sealine Beach,+974 30080554,,,,,Unnamed Road,,,Qatar,Al Majles Resort Sealine Beach,http://www.almajlesresort.com,0,1924,
logistics,https://qatar.arablocal.com/business/view/crown-movers-wll,2026-04-15 01:15:46,138892,Crown Movers Wll,+974 44621115,,,,,"4Th Flr, Abdulla Bin Thani Bldg - 5, Umm Ghuwalina P.O.Box 9434",4Th Flr,Abdulla Bin Thani Bldg - 5,Qatar,Crown Movers Wll,http://www.crownrelo.com,,2777,
logistics,https://qatar.arablocal.com/business/view/alfa-one-cargo-wll,2026-04-15 01:15:47,138892,Alfa One Cargo Wll,+974 44325780,,,,,Gold Souq P.O.Box 32373,,,Qatar,Alfa One Cargo Wll,http://www.alfaonegroup.net,0,2881,
contractors,https://qatar.arablocal.com/business/view/al-farhana-crane-and-forklift-hire,2026-04-15 01:15:47,138892,Al Farhana Crane and Forklift Hire,+974 44419047,+974 44865164,,,,"2Nd Flr, Vodafone Bldg, Fathmiya Complex, Al Attiya Market, St 23, Ind Area P.O.Box 1868",2Nd Flr,St 23,Qatar,Al Farhana Crane and Forklift Hire,http://www.alfarhanest.net,,1689,
logistics,https://qatar.arablocal.com/business/view/almuftah-cargo-and-logistics,2026-04-15 01:15:49,138892,Almuftah Cargo and Logistics,+974 44111188,,,,,Al Sadd P.O.Box 875,,,Qatar,"Almuftah Cargo was founded in 2014 as a response to the increased demand in the logistics market of Qatar. We cater to a wide range of needs, from consumer cargo service to business requirements in a timely manner. We are able to deliver different logistical solutions for you, including for land, sea and air freight, as well as logistics solutions like clearance, delivery, warehousing, and projects cargo.We aim to provide you with a wide range of logistics solutions, whether the requirement i...",http://www.almuftahcargo.com,0,2428,
contractors,https://qatar.arablocal.com/business/view/j-and-p-labor-camp,2026-04-15 01:15:51,138892,J And P Labor Camp,,,,,,Ar-Rayyan,,,Qatar,J And P Labor Camp,,,1681,
restaurants,https://qatar.arablocal.com/business/view/galaxy-food-centre-wll,2026-04-15 01:15:51,138892,Galaxy Food Centre Wll,+974 44607333,+974 44352878,,,,"Gate 48, Industrial Area St P.O.Box 2878",Gate 48,,Qatar,GALAXY Trading & Contracting is one of the specialized companies in the field of private contracting and construction work for buildings (commercial & Residential) The most important characteristic of the company is the precision and speed in implementation so as to meet the needs and aspirations of our valued customers since the beginning of the implementation until the end. We are also keen on the evolution and diversity in all areas of contracting and construction to remain always in the f...,http://www.galaxyqatar.com,,1918,
food-b2b,https://qatar.arablocal.com/business/view/al-manhal-water-factory-co-ltd-wll,2026-04-15 01:15:53,138892,arablocal.com | 520: Web server is returning an unknown error,,,,,,,,,Qatar,,,,,
logistics,https://qatar.arablocal.com/business/view/budget-qatar-cargo-wll,2026-04-15 01:15:53,138892,Budget Qatar Cargo WLL,+974 66461856,,,,,"Hiteen St, Doha, Qatar",Hiteen St,Doha,Qatar,Budget Qatar Cargo WLL,http://www.budgetcargo.net,,2414,
contractors,https://qatar.arablocal.com/business/view/leno-trading-and-contracting-company-w-l-l,2026-04-15 01:15:54,138892,LENO TRADING and CONTRACTING COMPANY W L L,+974 44416934,,,,,"Yafa St, Doha , Qatar",Yafa St,Doha,Qatar,LENO TRADING and CONTRACTING COMPANY W L L,,0,1669,
logistics,https://qatar.arablocal.com/business/view/schenker-logistics-wll,2026-04-15 01:15:55,138892,Schenker Logistics WLL,+974 44995755,,,,,"Transworld Tower 2, Al Aaliya St, Doha, Qatar P.O.Box 21819",Transworld Tower 2,Doha,Qatar,Schenker Logistics WLL,http://www.dbschenker.com,0,2164,
logistics,https://qatar.arablocal.com/business/view/al-arabia-land-transporting-wll,2026-04-15 01:15:57,138892,arablocal.com | 520: Web server is returning an unknown error,,,,,,,,,Qatar,,,,,
restaurants,https://qatar.arablocal.com/business/view/al-nawras-hospitality-kitchen,2026-04-15 01:15:57,138892,Al Nawras Hospitality Kitchen,+974 66104228,,,,,"Mesaimeer Rd, Doha",Mesaimeer Rd,,Qatar,Al Nawras Hospitality Kitchen,,,1901,
contractors,https://qatar.arablocal.com/business/view/exblowra-trdg-and-contg-svcs-co,2026-04-15 01:15:58,138892,Exblowra Trdg and Contg Svcs Co,+974 44350154,+974 44418945,,,,"Ibn Mahmoud St, Doha, Qatar P.O.Box 12147",Ibn Mahmoud St,Doha,Qatar,Exblowra Trdg and Contg Svcs Co,,,1658,
restaurants,https://qatar.arablocal.com/business/view/al-muntazah-plaza-hotel,2026-04-15 01:15:59,138892,arablocal.com | 520: Web server is returning an unknown error,,,,,,,,,Qatar,,,,,
contractors,https://qatar.arablocal.com/business/view/al-khaleej-modern-lights-wll,2026-04-15 01:16:00,138892,Al Khaleej Modern Lights Wll,+974 44413776,+974 44373604,,,alkhaleejmathew@hotmail.com,"P.O. Box: 10299, 1St Flr, Qpost Kgh Bldg, C Ring Rd",P.O. Box: 10299,Qpost Kgh Bldg,Qatar,Al Khaleej Modern Lights Wll,http://www.alkhaleejmodernlight.com,0,1656,
logistics,https://qatar.arablocal.com/business/view/al-sheikh-logistics-and-heavy-equipment-rental-al-sheikh-transport-and-cargo-svcs-wll,2026-04-15 01:16:01,138892,Al Sheikh Logistics and Heavy Equipment Rental Al Sheikh Transport and Cargo Svcs Wll,+974 919886644980,+974 40376076,,,,"C Ring Rd / St 48, St 52 Indl Area / C-27, 1St Flr Banaswadi Main Rd Kalyan Nagar, Bangalore P.O.Box 12715",C Ring Rd / St 48,1St Flr Banaswadi Main Rd Kalyan Nagar,Qatar,"The Firm of Al Sheikh Transport was founded in 2002 and ranks amongst the leading transport provider in Doha-Qatar. Since inception, the core business has been Logistics and Heavy Equipment Rental (ASLR) services.The Management of the group has always been under the personal care of its all its Directors, who enjoy an excellent rapport with the business community and Service Provider Industry as well as local authorities.",http://www.alsheikhlogistics.com ^ www.alsheikhtransport.com ^ www.dslineshipping.com,,2111,
food-b2b,https://qatar.arablocal.com/business/view/fish-market-or-central-salal,2026-04-15 01:16:02,138892,Fish Market Or Central Salal,+974 66338217,,,,,City :,,,Qatar,Fish Market Or Central Salal,,,5088,
restaurants,https://qatar.arablocal.com/business/view/almana-restaurants-and-food-co-wll-mcdonalds-qatar-al-ettihad-st-doha,2026-04-15 01:16:02,138892,arablocal.com | 520: Web server is returning an unknown error,,,,,,,,,Qatar,,,,,
food-b2b,https://qatar.arablocal.com/business/view/jinan-factory-for-food-products-nutrobite-previously,2026-04-15 01:16:03,138892,arablocal.com | 520: Web server is returning an unknown error,,,,,,,,,Qatar,,,,,
logistics,https://qatar.arablocal.com/business/view/aero-freight-company-ltd,2026-04-15 01:16:04,138892,arablocal.com | 520: Web server is returning an unknown error,,,,,,,,,Qatar,,,,,
contractors,https://qatar.arablocal.com/business/view/sun-tech-trading-co-wll,2026-04-15 01:16:06,138892,Sun Tech Trading Co Wll,+974 44434601,+974 77714482,,,,Najma P.O.Box 33115 DOHA,,,Qatar,Sun Tech Trading Co Wll,http://www.suntechqatar.com,0,1650,
contractors,https://qatar.arablocal.com/business/view/techso-engineering-wll,2026-04-15 01:16:07,138892,arablocal.com | 520: Web server is returning an unknown error,,,,,,,,,Qatar,,,,,
logistics,https://qatar.arablocal.com/business/view/aramex,2026-04-15 01:16:08,138892,Aramex,+974 44200100,+974 44200111,,,,"Al Ali Bldg, Next To Q I C Bldg, Wholesale Market St P.O.Box 23151",Al Ali Bldg,Next To Q I C Bldg,Qatar,,http://www.aramex.com,,2021,
food-b2b,https://qatar.arablocal.com/business/view/rafeeq-al-darb-trading-services-and-transportation,2026-04-15 01:16:11,138892,RAFEEQ AL DARB TRADING SERVICES AND TRANSPORTATION,+974 44482000,,,,,"1st Floor, Qatar Handball Association Building Qatar Sports Club, Al Markhiya St, Doha",1st Floor,Al Markhiya St,Qatar,RAFEEQ AL DARB TRADING SERVICES AND TRANSPORTATION,http://www.gorafeeq.com,,4392,
logistics,https://qatar.arablocal.com/business/view/kgl-cargo-qatar-wll,2026-04-15 01:16:12,138892,Kgl Cargo Qatar Wll,+974 44550585,+974 44554707,,,infoqatar@kgllogistics.com,"P.O.Box 22419, Doha - Qatar",P.O.Box 22419,,Qatar,Kgl Cargo Qatar Wll,http://www.kgllogistics.com,0,1953,
restaurants,https://qatar.arablocal.com/business/view/afran-al-rayyan,2026-04-15 01:16:13,138892,arablocal.com | 520: Web server is returning an unknown error,,,,,,,,,Qatar,,,,,
food-b2b,https://qatar.arablocal.com/business/view/al-wakra-fish-market,2026-04-15 01:16:16,138892,Al Wakra Fish Market,+974 66513750,,,,,Al Wakrah,,,Qatar,Al Wakra Fish Market,,,3990,
contractors,https://qatar.arablocal.com/business/view/al-sabbah-trdg-and-contg-co-wll,2026-04-15 01:16:16,138892,Al Sabbah Trdg and Contg Co Wll,+974 44417547,+974 44355321,,,,"Nr Al Shaheen, Al Muntazah P.O.Box 17717",Nr Al Shaheen,,Qatar,Al Sabbah Trdg and Contg Co Wll,http://www.alsabbahqatar.com,,1588,
contractors,https://qatar.arablocal.com/business/view/archirodon-construction-overseas-co-s-a,2026-04-15 01:16:19,138892,Archirodon Construction Overseas Co S A,+974 44102111,,,,,"1St Flr, Al Seif Bldg No 263, C Ring Rd P.O.Box 22256",1St Flr,Al Seif Bldg No 263,Qatar,Archirodon Construction Overseas Co S A,http://www.archirodon.net,,1542,
logistics,https://qatar.arablocal.com/business/view/affinity-logistics-co-wll,2026-04-15 01:16:22,138892,Affinity Logistics Co Wll,+974 44677884,+974 44569911,,,,"Al Hail Bldg, Airport Rd P.O.Box 23608",Al Hail Bldg,,Qatar,Affinity Logistics Co Wll,http://www.affinitylog.com,,1886,
logistics,https://qatar.arablocal.com/business/view/blooming-heights-llc,2026-04-15 01:16:22,138892,Blooming Heights Llc,+974 44652086,,,,,"2Nd Flr, Al Ahli Bank, Nr Landmark Mall P.O.Box 23825",2Nd Flr,Al Ahli Bank,Qatar,"Blooming Heights L.L.C (BHL) is a trading, contracting and transport company that has been in Qatar since 2009. Blooming Heights is sister company to Redco Construct Pakistan Pvt. Ltd., which has been in the construction and trading business in Pakistan for over 25 years.",http://www.bhl.qa,,1950,
restaurants,https://qatar.arablocal.com/business/view/al-khayal-restaurant,2026-04-15 01:16:22,138892,Al Khayal Restaurant,+974 44310300,+974 44692469,,,,"Ibn Omran St, Doha, Qatar",Ibn Omran St,Doha,Qatar,Al Khayal Restaurant,,,1824,
food-b2b,https://qatar.arablocal.com/business/view/lulu-center,2026-04-15 01:16:26,138892,Lulu Center,+974 44324324,,,,,"AL RAYYAN ROAD, AL SADD 38 AD DAWHAH",AL RAYYAN ROAD,,Qatar,"LuLu Hypermarket, the retail division of the multidimensional and multinational LuLu Group International has always been known as a trend setter of the retail industry in the region. Today, LuLu symbolizes quality retailing with 192 stores and is immensely popular with the discerning shoppers across the Gulf region.With its pleasant and novel variation from the usual supermarkets, LuLu offers an ultra-modern shopping ambience by integrating all conceivable needs of the consumers under one roo...",http://www.luluhypermarket.com/en-qa?fbclid=IwAR1HPxQMnz45kii5WJU-G6k4I7wXS49eL53TC0nChdHsNJ9J9Y2kJ4M1r_Y,0,3887,
food-b2b,https://qatar.arablocal.com/business/view/lulu-hypermarket-al-messila,2026-04-15 01:16:26,138892,Lulu Hypermarket Al Messila,+974 44698888,+974 44667780,,,,"Near Al Rayyan Village, Jasim Bin Hamad St, Doha",Near Al Rayyan Village,Jasim Bin Hamad St,Qatar,"LuLu Hypermarket, the retail division of the multidimensional and multinational LuLu Group International has always been known as a trend setter of the retail industry in the region. Today, LuLu symbolizes quality retailing with 192 stores and is immensely popular with the discerning shoppers across the Gulf region.With its pleasant and novel variation from the usual supermarkets, LuLu offers an ultra-modern shopping ambience by integrating all conceivable needs of the consumers under one roo...",http://www.luluhypermarket.com/en-qa?fbclid=IwAR1HPxQMnz45kii5WJU-G6k4I7wXS49eL53TC0nChdHsNJ9J9Y2kJ4M1r_Y,,3884,
restaurants,https://qatar.arablocal.com/business/view/barjaza-restaurant,2026-04-15 01:16:26,138892,arablocal.com | 520: Web server is returning an unknown error,,,,,,,,,Qatar,,,,,
logistics,https://qatar.arablocal.com/business/view/vista-cargo,2026-04-15 01:16:54,139006,arablocal.com | 520: Web server is returning an unknown error,,,,,,,,,Qatar,,,,,
contractors,https://qatar.arablocal.com/business/view/al-abdulla-trading-and-contracting-co,2026-04-15 01:16:55,139006,Al Abdulla Trading and Contracting Co,+974 44418494,+974 55093010,,,,"Building No :4, Shop No :3,B- Ring Road, Doha P.O.Box 30862",Building No :4,B- Ring Road,Qatar,Al Abdulla Trading and Contracting Co,,,3186,
logistics,https://qatar.arablocal.com/business/view/ecu-line-doha-wll-ecu-worldwide,2026-04-15 01:16:58,139006,Ecu Line Doha Wll Ecu Worldwide,+974 44438464,+974 44436765,,,,"Office 7-A/1, 7Th Flr, Almana Tower, Airport Rd P.O.Box 24064",Office 7-A/1,Almana Tower,Qatar,Ecu Line Doha Wll Ecu Worldwide,http://www.eculine.net ^ www.ecuworldwide.com,,1871,
logistics,https://qatar.arablocal.com/business/view/delma-freight-services,2026-04-15 01:17:00,139006,Delma Freight Services,+974 44326992,,,,,"P.O. Box: 6444, Souq Khalid, Airport Rd",P.O. Box: 6444,Souq Khalid,Qatar,Delma Freight Services,,0,1808,
logistics,https://qatar.arablocal.com/business/view/gulf-worldwide-express-skynet,2026-04-15 01:17:02,139006,Gulf Worldwide Express Skynet,+974 97142826555,+974 50343041,,,,"P.O. Box: 31135, B Ring Rd",P.O. Box: 31135,,Qatar,Gulf Worldwide Express Skynet,http://www.skynetworldwide.net,0,1785,
food-b2b,https://qatar.arablocal.com/business/view/arab-qatari-co-for-dairy-production,2026-04-15 01:17:04,139006,arablocal.com | 520: Web server is returning an unknown error,,,,,,,,,Qatar,,,,,
food-b2b,https://qatar.arablocal.com/business/view/nestle-pure-life-al-manhal-water-factory-co-ltd-wll,2026-04-15 01:17:04,139006,Nestle Pure Life Al Manhal Water Factory Co Ltd Wll,+974 33935777,+974 44335777,,,,"P.O. Box: 9753, Gate 1, Plot 1003 - 1004, Nr Ministry Of Energy & Industry, New Indl Area",P.O. Box: 9753,Nr Ministry Of Energy & Industry,Qatar,Nestle Pure Life Al Manhal Water Factory Co Ltd Wll,http://www.nestle-waters.me,,3412,
food-b2b,https://qatar.arablocal.com/business/view/lulu-hypermarket-d-ring-road,2026-04-15 01:17:05,139006,arablocal.com | 520: Web server is returning an unknown error,,,,,,,,,Qatar,,,,,
food-b2b,https://qatar.arablocal.com/business/view/modern-food-centre,2026-04-15 01:17:08,139006,Modern Food Centre,+974 44602007,+974 44167965,,,,"St 36, Gate 87, Ind Area P.O.Box 21419",St 36,Gate 87,Qatar,Modern Food Centre,,,3194,
food-b2b,https://qatar.arablocal.com/business/view/middle-east-foodstuff-co-al-kabeer,2026-04-15 01:17:09,139006,Middle East Foodstuff Co Al Kabeer,+974 44687491,+974 33717140,,,,"C - 35, Retaj Bldg, Salwa Rd / Wholesale Market P.O.Box 6753",C - 35,Retaj Bldg,Qatar,Middle East Foodstuff Co Al Kabeer,http://www.al-kabeer.com,,3195,
food-b2b,https://qatar.arablocal.com/business/view/wilton,2026-04-15 01:17:09,139006,arablocal.com | 520: Web server is returning an unknown error,,,,,,,,,Qatar,,,,,
food-b2b,https://qatar.arablocal.com/business/view/widam-slaughterhouse-alrayan,2026-04-15 01:17:13,139006,Widam Slaughterhouse Alrayan,,,,,,"93 Al Sadd Street, PO Box 2992, Doha PO Box 22240",93 Al Sadd Street,PO Box 2992,Qatar,Widam Slaughterhouse Alrayan,http://www.widam.com.qa,,2844,
food-b2b,https://qatar.arablocal.com/business/view/doha-dates-by-nafco,2026-04-15 01:17:14,139006,Doha Dates by NAFCO,+974 44681401,,,,,Doha,,,Qatar,Doha Dates by NAFCO,,0,2881,
food-b2b,https://qatar.arablocal.com/business/view/al-manal-food-factory,2026-04-15 01:17:15,139006,arablocal.com | 520: Web server is returning an unknown error,,,,,,,,,Qatar,,,,,
restaurants,https://qatar.arablocal.com/business/view/eli-france-cafe,2026-04-15 01:17:16,139006,arablocal.com | 520: Web server is returning an unknown error,,,,,,,,,Qatar,,,,,
food-b2b,https://qatar.arablocal.com/business/view/lulu-hypermarket-al-meshaf,2026-04-15 01:17:17,139006,Lulu Hypermarket Al Meshaf,+974 40321888,,,,,"Wukair street, near grand, Al Wukair, Qatar",Wukair street,Al Wukair,Qatar,"LuLu Hypermarket, the retail division of the multidimensional and multinational LuLu Group International has always been known as a trend setter of the retail industry in the region. Today, LuLu symbolizes quality retailing with 192 stores and is immensely popular with the discerning shoppers across the Gulf region.With its pleasant and novel variation from the usual supermarkets, LuLu offers an ultra-modern shopping ambience by integrating all conceivable needs of the consumers under one roo...",http://www.luluhypermarket.com/en-qa?fbclid=IwAR1HPxQMnz45kii5WJU-G6k4I7wXS49eL53TC0nChdHsNJ9J9Y2kJ4M1r_Y,,2799,
restaurants,https://qatar.arablocal.com/business/view/aroma-restaurant-old-airport-road,2026-04-15 01:17:18,139006,arablocal.com | 520: Web server is returning an unknown error,,,,,,,,,Qatar,,,,,
restaurants,https://qatar.arablocal.com/business/view/anjappar-chettinad-indian-restaurant-al-mulla-group-of-companies,2026-04-15 01:17:21,139006,Anjappar Chettinad Indian Restaurant Al Mulla Group Of Companies,+974 44279834,+974 44279833,,,,"Next ToAl Mushiri Co, Nr Jaidah Flyover, Al Khaleej Street, Musheireb P.O.Box 40381",Next ToAl Mushiri Co,Al Khaleej Street,Qatar,Anjappar Chettinad Indian Restaurant Al Mulla Group Of Companies,http://www.anjappar.com,,1673,
restaurants,https://qatar.arablocal.com/business/view/antakya-restaurant-doha,2026-04-15 01:17:23,139006,arablocal.com | 520: Web server is returning an unknown error,,,,,,,,,Qatar,,,,,
restaurants,https://qatar.arablocal.com/business/view/al-bait-al-shaaby-kitchens,2026-04-15 01:17:23,139006,Al Bait Al Shaaby Kitchens,+974 55733366,,,,,"Unnamed Road, Al Khor",Unnamed Road,,Qatar,Al Bait Al Shaaby Kitchens,,,1617,
restaurants,https://qatar.arablocal.com/business/view/al-danube-restaurant-doha,2026-04-15 01:17:26,139006,arablocal.com | 520: Web server is returning an unknown error,,,,,,,,,Qatar,,,,,
restaurants,https://qatar.arablocal.com/business/view/afghan-brothers-restaurant-al-nasar-al-qadeem-st-doha,2026-04-15 01:17:30,139006,Afghan Brothers Restaurant Al Nasar Al Qadeem St Doha,+974 44440488,,,,nfo@afghanbrothers.com,"9 Al Matar Al Qadeem St, Doha, Qatar",9 Al Matar Al Qadeem St,Doha,Qatar,Adcorner Advertising wll,http://www.afghanbrothers.com,,1525,
restaurants,https://qatar.arablocal.com/business/view/asiana-restaurant-and-banquet-hall,2026-04-15 01:17:31,139006,arablocal.com | 520: Web server is returning an unknown error,,,,,,,,,Qatar,,,,,
restaurants,https://qatar.arablocal.com/business/view/blue-city-restaurant,2026-04-15 01:17:32,139006,Blue City Restaurant,+974 44869528,,,,,City :,,,Qatar,Blue City Restaurant,,,1535,
logistics,https://qatar.arablocal.com/business/view/air-link-intl-qatar-wll,2026-04-15 01:17:33,139006,arablocal.com | 520: Web server is returning an unknown error,,,,,,,,,Qatar,,,,,
logistics,https://qatar.arablocal.com/business/view/arabia-house-intl-trprt-est,2026-04-15 01:17:41,139006,Arabia House IntL Trprt Est,+974 55530299,+974 44500359,,,,"2Nd Flr, Al Jazeera Exchange, St 29, Al Kassarat St, Ind Area P.O.Box 23991",2Nd Flr,Al Kassarat St,Qatar,Arabia House IntL Trprt Est,http://www.arabiahousetransport.com,,1704,
contractors,https://qatar.arablocal.com/business/view/the-maintainers,2026-04-15 01:17:42,139006,The Maintainers,+974 8008050,+974 44040800,,,,Salwa Rd P.O.Box 201325,,,Qatar,The Maintainers,http://www.the-maintainers.com,,1541,
restaurants,https://qatar.arablocal.com/business/view/al-sultan-brahim-lebanese-restaurant,2026-04-15 01:17:44,139006,arablocal.com | 520: Web server is returning an unknown error,,,,,,,,,Qatar,,,,,
atm,https://qatar.arablocal.com/business/view/qnb-atm2-north-gate-mall-branch,2026-04-15 01:17:48,139006,QNB ATM2 North Gate Mall Branch,+974 44407777,,,,,"Alghazlaniya St, Doha",Alghazlaniya St,,Qatar,QNB ATM2 North Gate Mall Branch,http://www.qnb.com,,2183,
